Date,VMC,EMR,CSX,UNP
1980-07-29,0.0,0.03289479732591838,,0.002631245518889269
1980-07-30,-0.013513627465743139,0.015923504401330613,,0.01574801965774464
1980-07-31,0.01369874723259179,0.0,,-0.028423063430877527
1980-08-01,0.0,-0.028212985661840828,,-0.01063935132751348
1980-08-04,-0.006756889022737522,0.019354588639094894,,0.0
1980-08-05,0.006802855160092047,0.0,,-0.010752872918124656
1980-08-06,0.0033782562867037402,-0.012657927017544202,,0.005434590262566985
1980-08-07,0.0,0.02243564685015209,,0.013514178585909198
1980-08-08,0.010101021470157567,0.0031348556516921366,,0.013333739600589922
1980-08-11,0.0,0.006250236913436513,,0.00789429192282598
1980-08-12,0.026666894477095138,0.009316353570804292,,0.01827658010017319
1980-08-13,0.012987048695408898,-0.018461422541585337,,-0.010255967444602776
1980-08-14,0.04487109523549648,0.009404686155641162,,0.005181785022779328
1980-08-15,-0.01226915983377519,0.006211414103720836,,0.01546319737888835
1980-08-18,-0.02484520024201542,-0.014962939160415911,,-0.01776639686088699
1980-08-19,0.0,-0.041139137952233895,,-0.0077522828109301
1980-08-20,0.0,0.01320127625301093,,0.0052088546996871266
1980-08-21,-0.012738325041452336,0.019544216418162064,,0.015543558657878265
1980-08-22,0.012902683619302024,0.009584360171787099,,0.005102243684376617
1980-08-25,-0.00636905605987248,-0.015823180699097272,,-0.010152456334467375
1980-08-26,-0.019231071429693936,0.009646184305597716,,0.010256585874701019
1980-08-27,-0.006535785393243176,-0.009554024425132646,,-0.02791877667641518
1980-08-28,-0.0065788562150221885,-0.022508126557540975,,-0.018275950367287797
1980-08-29,-0.0033112858898206587,-0.0032888764491627587,,0.02127549537450002
1980-09-02,0.01661106446230254,-0.009901547403346034,,0.026041918149260823
1980-09-03,0.0,0.03333386879196887,,0.0050760368698856695
1980-09-04,0.016340228192066375,-0.016129070455963013,,-0.01068131191807653
1980-09-05,-0.009646381743361188,-0.0032792025236219047,,0.005141404594396937
1980-09-08,0.006493705238920677,-0.009868610896787255,,-0.023018090788744283
1980-09-09,-0.006451809092416827,-0.009965907865681745,,0.010472023119448615
1980-09-10,0.012987048695408898,0.0,,0.005180972648006987
1980-09-11,0.0352561309513435,0.003355219474903137,,-0.015464348626865743
1980-09-12,0.05263161526120763,-0.0033439996222465185,,0.0
1980-09-15,0.002940677160657712,-0.010067237678519692,,0.028795791004021742
1980-09-16,0.014663280965810932,0.0033893407740490655,,0.0636133329199775
1980-09-17,-0.0028901979829416558,0.016891622034280296,,0.06698643952896188
1980-09-18,0.03768154531433576,0.026579131501127007,,-0.0022427287002355634
1980-09-19,0.0,0.006471737785661791,,-0.0044942615406069475
1980-09-22,-0.008380392360703648,0.0,,0.020315648948224352
1980-09-23,-0.005633286631492318,-0.0032149710610839266,,0.04203630183913298
1980-09-24,0.0,-0.009677417983632086,,0.027600378315656426
1980-09-25,-0.0028332630562712957,-0.0032582687376052633,,-0.028925272760491616
1980-09-26,-0.022727403667875956,-0.016339677286375198,,-0.029787630288479194
1980-09-29,-0.04651125426718117,-0.02989984997759798,,-0.02631560635158381
1980-09-30,0.0,0.01369839522548566,,0.004504786947141293
1980-10-01,-0.006098223020222893,-0.01351328490802095,,0.040357773420235166
1980-10-02,0.0,0.010274231579422421,,0.01724202001819597
1980-10-03,0.0,0.0033893407740490655,,0.012711773842035923
1980-10-06,0.01227025361595846,0.006757373819702872,,0.012552275575906435
1980-10-07,0.009090582478008535,-0.01677912954183136,,0.014462760079746673
1980-10-08,0.003003699177138275,-0.01365138924162923,,-0.014256570717893768
1980-10-09,-0.0089828442068004,-0.0034602939364117846,,0.014462760079746673
1980-10-10,0.0,-0.003471786238104735,,-0.018329963734413424
1980-10-13,0.0030217814553337163,0.0,,0.014523021038788997
1980-10-14,0.0,0.01742098184131291,,-0.022494982168309363
1980-10-15,0.018072039254156014,0.0,,0.02092068892223109
1980-10-16,0.06508919201688124,-0.017122687807936354,,0.02868829706881537
1980-10-17,0.011111017565789139,-0.017421703345536388,,0.011951988343607667
1980-10-20,0.03846118759677708,-0.017731268152153756,,0.04330716549380842
1980-10-21,-0.005291051458517604,-0.018050457855194546,,0.03396084464943527
1980-10-22,0.0,0.018382266176089068,,0.03649848039990089
1980-10-23,-0.02659585943914211,-0.007219992856121515,,-0.01936727184033038
1980-10-24,-0.01639285767782095,0.00363666084903147,,-0.003589978243435543
1980-10-27,-0.01111114137577407,-0.003623483468564337,,-0.019820172599784303
1980-10-28,-0.016854072907988016,0.007272500256016112,,0.0018383787313316358
1980-10-29,-0.022857272751526603,0.0,,-0.001835005296622394
1980-10-30,0.0,0.010830668876883331,,0.0
1980-10-31,-0.008772200766162475,-0.017857255709366915,,-0.0018384887875295686
1980-11-03,-0.008848978662355678,-0.0036361132210002145,,0.012891140718813032
1980-11-05,0.01190452897143679,0.032847055836147554,0.008877126141459746,0.04181896023492793
1980-11-06,0.0,-0.03180243933556648,-0.02052864659523701,-0.013962168496845728
1980-11-07,0.0,0.0036493827900114795,-0.005986987999419435,0.008849720690459417
1980-11-10,0.0,0.007272500256016112,0.00301103527512403,-0.007017462042053113
1980-11-11,-0.011764478397519706,-0.0036095886724401005,0.03303267648458075,0.04416988603223748
1980-11-12,-0.005952363975884389,0.010869222707345028,0.03488393692093994,0.05076111586563714
1980-11-13,0.04191618084964133,0.003584387551074597,0.025281540927377888,-0.006441534021044748
1980-11-14,0.011493963591028278,0.06428605332260862,-0.0027395583444344007,0.01620804691836253
1980-11-17,-0.005681740121073919,0.005161254132196591,-0.008242623875761912,0.0653906821357424
1980-11-18,0.022857463772679276,0.033783445350715535,0.016621152499471714,0.05089813462864079
1980-11-19,-0.008380392360703648,0.04248414209625251,0.0,-0.03703753611636518
1980-11-20,-0.019717915690851795,-0.006269400531945579,-0.01634940652041994,0.019231038335073114
1980-11-21,-0.022988759697443406,-0.009464311073502207,0.008311129389300786,0.027576007833053362
1980-11-24,-0.00588253415790807,-0.0031842024505348565,-0.002747358431839486,-0.004237112918222152
1980-11-25,-0.005916749721954884,0.0,0.002754927204323465,-0.012765597157259778
1980-11-26,-0.005952363975884389,-0.02236477815777549,-0.005495814024165879,0.056582067098210675
1980-11-28,0.01796382014321085,0.013072656318485976,0.005526184908687171,-0.002732834806254303
1980-12-01,0.0,-0.01612895386108193,-0.008242623875761912,-0.0493147231556329
1980-12-02,0.005882271971998643,-0.013115445599639841,-0.01385033813421599,-0.023054795133416572
1980-12-03,0.011696007035537193,0.006645058679312976,0.008427647732738297,-0.008849375501846501
1980-12-04,-0.0057805247855474695,0.016501571345803656,0.011142074063567708,-0.007440986912270242
1980-12-05,-0.011627748782475855,-0.01298758009352996,-0.01928442166882094,-0.04347796174694896
1980-12-08,0.0,-0.02960455361282599,-0.01966250145485604,-0.04388717954562038
1980-12-09,-0.011764478397519706,-0.010169492594216956,0.005730523978371815,0.006557633304203225
1980-12-10,0.005951966015220522,-0.02739756048071773,0.0,-0.0032572613322537913
1980-12-11,-0.02958539696823359,-0.007041645097654814,-0.03988681199126709,-0.0065362984002365065
1980-12-12,-0.01829256278106095,0.014184086515922179,0.020771821048059635,0.03618444944666055
1980-12-15,0.0,0.006992921026862442,0.023255716082699163,0.0031742536209344863
1980-12-16,0.0,0.0034721798340606735,-0.014203972934386244,0.012658724396173104
1980-12-17,0.0,0.0034601655171295764,0.011527395349148373,0.02812478582943223
1980-12-18,0.01242156196288291,0.017241555158947763,0.019943299327199515,0.006079626386371828
1980-12-19,0.0,-0.010169492594216956,0.002793404177660941,-0.027190564863189715
1980-12-22,0.006135639518377589,0.0,0.0222840090719596,-0.006211327267385269
1980-12-23,0.0,0.013698206880383479,0.021797644417717255,-0.043750018623527676
1980-12-24,0.0,-0.010135203288845873,0.03200026251710364,0.029411638687392383
1980-12-26,0.0,0.006826429362414066,0.002583113032382567,0.012698244227959066
1980-12-29,0.0030487378153423172,0.0,-0.02319474585318959,-0.028212586360651937
1980-12-30,0.02127663754046072,0.0,0.0026385590927846536,0.01935404493291215
1980-12-31,-0.005952363975884389,-0.010169492594216956,0.005262442616510432,-0.0031642096171000667
1981-01-02,0.0,-0.0034249976667434234,0.0026187539715341046,-0.00952370681989656
1981-01-05,0.005988006771679544,0.03436397822617043,0.018276489978072075,-0.0064099319372117325
1981-01-06,0.002975817190667085,0.059801016578655775,0.005128276349889438,-0.03225863194248868
1981-01-07,-0.020771494907362853,-0.031347644120111706,-0.02040889097401688,-0.01833260875373599
1981-01-08,0.0,-0.006472833442368708,-0.01302017790544574,-0.032258743404048995
1981-01-09,-0.006060253253187264,0.006515003977994649,-0.013193388191354849,-0.007017294766319515
1981-01-12,0.015243213465187422,0.003236206015011067,0.008021841844840116,0.003533916405498605
1981-01-13,-0.009008688254413255,0.0,-0.007958003995388485,0.014083998691422295
1981-01-14,0.0,0.0,-0.0026733021367997267,0.027778237618042212
1981-01-15,0.0,-0.0032257667691896197,0.013405216660443253,0.02702635500218742
1981-01-16,0.012121587030255787,0.006472050819439357,0.023809126040355455,0.02960544081661265
1981-01-19,-0.011976413887013981,-0.0128616430543389,0.028423595450831618,-0.020766391753990643
1981-01-20,0.012121587030255787,-0.009772415076024221,0.002512410754730965,-0.029364041590309253
1981-01-21,0.0,0.003290292328123945,0.005012979421598729,-0.0151262869328056
1981-01-22,-0.01796408703898089,-0.006557539825941872,-0.007481588737263234,-0.010239002606430292
1981-01-23,-0.012195358928390188,-0.013201465815853797,-0.0025124734693601214,-0.013793129667379
1981-01-26,0.0,-0.003344005731763522,-0.012594009461445288,-0.04195853958139506
1981-01-27,0.006172410671762885,-0.010067362323479823,0.025509155726271215,0.012774610294834954
1981-01-28,0.0,0.003389410472742327,0.014926277618767081,0.0018011737803045325
1981-01-29,-0.01226915983377519,0.006757430650456975,0.004901845626703372,0.005395842689764452
1981-01-30,0.037266969836523334,0.0,0.024389673718065108,0.0017896720135788247
1981-02-02,0.0,-0.023490512088119697,-0.02857077654390061,-0.017858150047708188
1981-02-03,-0.005988206943506991,0.017182053038694134,0.0073531049161978945,0.01636390429639034
1981-02-04,0.0,0.010135328980424463,0.012164767600685966,0.0053675234924435156
1981-02-05,0.0,-0.010033634790948764,-0.009614443637830705,-0.0071179237770084836
1981-02-06,-0.009036019627078007,0.006757430650456975,0.004853646929673827,0.0
1981-02-09,0.0,0.0,-0.03864747085840936,-0.06272373604022752
1981-02-10,-0.003039471264359994,0.003355225625486513,0.0,0.005735618905584383
1981-02-11,0.0030487378153423172,0.0,-0.02261313922904784,-0.015209041901058873
1981-02-12,0.006078265148838913,-0.003344005731763522,-0.053984071912714704,0.005791674811167491
1981-02-13,-0.0030207041953955738,0.011953689658889877,-0.0135866706521931,-0.001920089678917436
1981-02-17,0.0,-0.016779243649721165,0.039454903289093624,0.007692498115297264
1981-02-18,-0.018181705217957922,0.020477605426648227,0.03225782551736378,0.022900984744618658
1981-02-19,-0.0030864460775749114,0.0,-0.01822965530889109,-0.024253182262164885
1981-02-20,0.0,-0.020066687713432785,-0.023872780678851124,-0.0057371002415489425
1981-02-23,0.003096001719939734,-0.01706483849367213,0.016304374356245654,0.0019237835157905891
1981-02-24,0.012345921876981913,0.017361102910918857,0.021390189253398972,0.007677613442686804
1981-02-25,0.0030487378153423172,0.010238802713324224,-0.01570606123913154,0.007618435719945138
1981-02-26,0.003039200312407564,0.006757598929684638,0.010637283432675337,0.013232755037044797
1981-02-27,0.0,0.05369045833808572,-0.007894234790506993,0.007463646577521965
1981-03-02,-0.0030299915611085027,-0.01273880129891325,-0.010610443864229713,0.011110874446798702
1981-03-03,-0.012157885057440088,0.009677319885956548,0.005361720521818603,0.01648322382064671
1981-03-04,0.0,-0.003194816501551956,0.0026677440976334843,0.03423454302114415
1981-03-05,0.0,0.012820577782088005,-0.005319721603723071,-0.018920773168753513
1981-03-06,0.0,0.04746937724125355,-0.010695357817683493,-0.025000111118189783
1981-03-09,0.006152936365966033,-0.027191247085303405,-0.0027026631567605985,-0.00366367160373382
1981-03-10,0.0030588813707015383,-0.006211838950953341,0.0027099873396989604,0.0
1981-03-11,-0.0030495531493840433,0.006250667088241624,-0.01081118469971809,0.01102925155957779
1981-03-12,0.015291135541301015,0.031055312712227945,0.07103952480833042,0.04000064650644086
1981-03-13,-0.006024281588343894,0.0,0.02040791087863214,0.024475330303457943
1981-03-16,-0.0030299915611085027,0.048193148663267626,0.022499658097773434,0.017064526454233286
1981-03-17,0.012157410891523446,-0.011494206728798528,-0.0024444701023822457,-0.006710649287734349
1981-03-18,0.04804841201206611,0.0,-0.004903151996988098,-0.030405842694874563
1981-03-19,0.008596062641118118,0.00872041387391631,-0.017240710490985522,-0.05226506737611647
1981-03-20,0.01704585348262211,0.03170065245076947,0.017543167157034967,-0.014705523493453998
1981-03-23,0.005586450984169877,0.019553869238371213,0.012315762995917856,0.031716129945314364
1981-03-24,0.0,-0.021918209193840688,0.009732995697847802,0.0271256636553594
1981-03-25,-0.005555415925405982,0.01120453689050449,0.036144381132147574,0.038731725364710146
1981-03-26,-0.016760162213190988,-0.0332411588805529,0.009302299495746347,-0.0050846703431863816
1981-03-27,0.0,-0.017192116228688104,-0.013825016485893626,-0.008517827882713713
1981-03-30,0.01704585348262211,0.011661331956191345,0.01869153934910206,-0.003436951695824586
1981-03-31,-0.011173648978199502,0.005764304013663457,0.01834880197950506,0.020690480345703977
1981-04-01,0.01694948758702708,0.017191694850708483,-0.03153149957522883,0.0
1981-04-02,-0.0027781722501462047,-0.005634091629331817,-0.025582267887179766,0.0
1981-04-03,-0.00557076867035311,-0.00566559787065668,-0.004772379610736621,0.006755986342672715
1981-04-06,-0.005602475384334893,-0.008546714904902664,-0.023981456280817937,-0.02348946007055286
1981-04-07,0.01126757769365394,-0.011494206728798528,0.019656884407976305,-0.012027956276899343
1981-04-08,0.0,-0.002907018375989945,0.04096346591756106,0.0017392426425397733
1981-04-09,-0.008356184044256754,-0.0058309875399085165,0.004629788389801437,-0.013888034352829703
1981-04-10,0.011235986004769272,0.023460641681687155,-0.006911997931537739,-0.007043118336887533
1981-04-13,0.0,0.042979605832503376,-0.016242074801586015,-0.06383032602992977
1981-04-14,0.005555415925405871,-0.005494383402473546,0.0023579914889901854,0.009470649102786721
1981-04-15,-0.005524723786896724,0.013812557014045268,0.02117732699359931,0.0
1981-04-16,0.005555415925405871,0.02724823837487711,-0.006911997931537739,0.013133938172289694
1981-04-20,-0.005524723786896724,-0.0026530439693399632,-0.01392238198674145,-0.037038284893320506
1981-04-21,0.0,-0.007979130647007393,-0.02117616895262031,-0.03653854328821016
1981-04-22,-0.01111114137577407,-0.0026808073884542205,0.002404402720123322,-0.00997950277673021
1981-04-23,0.016853822505763727,-0.026881616816658016,0.016786199118253853,-0.0342742419674954
1981-04-24,0.0,-0.0055247384336262195,0.014151315171668344,-0.020876373288516104
1981-04-27,0.03314865053630278,0.022221927192586532,-0.013953849844658417,0.00213214254643157
1981-04-28,-0.005347164678680905,0.010869623857604926,0.0,-0.012766708898938162
1981-04-29,-0.0053765695464994545,-0.005375532713008835,-0.018868110689789663,0.0
1981-04-30,-0.0027018830603472432,-0.02702759636409957,-0.028845674920445763,0.03879426698620203
1981-05-01,0.0,-0.008333146102987632,-0.009900841136586624,-0.004149948224777544
1981-05-04,0.013549095199997474,-0.008403479905745082,-0.007500132116065039,-0.025000057102420703
1981-05-05,-0.010694984822408937,0.022598672318264734,-0.002519535590214561,-0.00854749288146861
1981-05-06,0.016216177146868516,0.016574418423730197,0.017677631392520432,0.012931805495233428
1981-05-07,0.0,0.0054356611259716026,0.019850508269197986,0.010637526567494726
1981-05-08,0.013298226073399588,0.00810712627021326,0.014598984614745403,0.006316322020634146
1981-05-11,0.007873731113223092,-0.0026808073884542205,-0.031175120097007625,-0.029289214675887854
1981-05-12,0.010416989491661921,0.002688013434730241,0.007425143558358993,0.008621182376461256
1981-05-13,0.0,-0.005361417644223043,-0.002457269265886519,-0.004273588152656549
1981-05-14,-0.0051547972767672645,-0.002694960498191623,0.0,0.004291930094259433
1981-05-15,0.005181506894396115,-0.005406274450106774,0.0024633223120960057,0.010683178941252924
1981-05-18,0.0,0.009657469828024512,0.020205765842874923,0.00845708105599563
1981-05-19,0.0,-0.0027164727907446062,-0.014634146919661584,-0.01467462837585154
1981-05-20,-0.010309594553534418,-0.005449430961455559,0.004950094278058703,-0.04255319551356085
1981-05-21,-0.0026044214807781074,0.0,0.0024628557707706555,-0.0022222981667110453
1981-05-22,0.00783331748693783,0.0,0.0024570438231423797,-0.006681149375738382
1981-05-26,-0.010362782847829988,0.008218086974288275,0.019607934222692913,0.031389736494807474
1981-05-27,0.010471294599904368,0.008152584770416249,0.01201960678716607,-0.008695499255089278
1981-05-28,-0.0025905802414765144,0.016173315217503426,0.01187696713350328,-0.026316427317426783
1981-05-29,-0.015584084210458093,0.005304785636801812,0.007041623677998654,-0.029279429739719642
1981-06-01,0.010553234527103106,-0.00527679337907605,0.01165503383591604,-0.020881574825041604
1981-06-02,-0.005221397032972863,0.015914356910405214,-0.01612924176148045,-0.05213241057067963
1981-06-03,0.010498659108446384,-0.0026108429321417548,-0.030444732716732092,0.02500027038771524
1981-06-04,-0.012987122743360113,0.00785388974012724,0.009661994531013018,0.03244832406998932
1981-06-05,0.007894335265512531,0.01558395496448961,0.007176975918049111,0.021427604920230436
1981-06-08,0.002611222203977137,-0.0025576100189993456,0.030878729343438938,0.03729682709283222
1981-06-09,0.0,-0.005128056218054122,0.004608482761524257,0.004494143435341602
1981-06-10,-0.0026044214807781074,-0.007731592314975777,0.002293448112742791,0.008948204492202905
1981-06-11,0.002611222203977137,0.0311684774127281,0.01830660281888119,-0.006651437627868351
1981-06-12,0.0,-0.01259441153772145,0.008989348614592663,-0.02232142769251444
1981-06-15,0.007812916226608957,-0.0025511779923184097,-0.017817762692697636,-0.009132540546520018
1981-06-16,-0.005168116683136326,-0.03069020267636846,0.0,-0.011521246332841795
1981-06-17,0.005194964867737628,-0.01055416322587499,0.0,0.03962801585038389
1981-06-18,0.0232553157672879,0.002666345580099261,0.006803217356711633,-0.017937516813682164
1981-06-19,0.00505088705394896,-0.0026592550870516707,-0.004504684955538685,0.018265148216927818
1981-06-22,0.055275950273773855,-0.008000493282186105,-0.004525178914823513,0.004484000164272306
1981-06-23,0.05238141376288774,0.021505146891049876,0.009091388037909987,-0.004463983660803916
1981-06-24,-0.018099699000537428,-0.010525918367092713,-0.006757246341120071,0.017937253134274744
1981-06-25,0.009216976523190867,-0.010638473016778116,0.00226788605029693,0.004404792526170764
1981-06-26,-0.022831948425585002,-0.0026881433613812344,0.0,-0.004385475416830986
1981-06-29,-0.014018193763908449,0.005390679756835937,-0.011312672414077407,0.017621112852676868
1981-06-30,0.0,-0.013405074899687008,0.009153468220306049,0.0
1981-07-01,-0.023696145855194417,-0.0027164727907446062,0.00226788605029693,-0.02164533239150701
1981-07-02,-0.004854624160956167,-0.02724834544091992,-0.015837631430515975,-0.022123502960710528
1981-07-06,-0.00487808908317755,-0.05041992892725855,-0.04367837793603335,-0.03393667039491122
1981-07-07,0.004902001483098051,0.02359780706639869,-0.007210899596114428,0.03512882577665377
1981-07-08,0.014634049827127349,0.005763945511841673,0.007263274338105585,0.0
1981-07-09,0.014422876029459353,0.0,0.019230856846598865,0.013574269059527966
1981-07-10,0.0,-0.008595795410783258,0.014151637044877763,0.017856984652603325
1981-07-13,-0.007109910517747786,-0.005780391229086357,-0.004651236909178236,0.00877211137053413
1981-07-14,0.0,0.005813998414527566,-0.014019029572855946,0.0
1981-07-15,0.014320263770537967,-0.008670218498262217,0.009479173468310176,0.008695702749033085
1981-07-16,0.007058782319935286,0.0029151018390651817,0.01173676196195328,0.002155723422877287
1981-07-17,-0.028036699945774624,0.0,-0.004640671823419762,0.006451045905794706
1981-07-20,-0.03605799364811879,-0.00290662872033709,-0.013986471071079087,-0.008546995123702827
1981-07-21,-0.01745584353830565,0.0,-0.002363474371663621,0.03879326376665615
1981-07-22,-0.00507663598090069,0.0,-0.004738953353594644,-0.002074730937334457
1981-07-23,0.0051025397176251985,0.0,-0.028572231918589375,0.02286851037453186
1981-07-24,-0.015228663558269795,0.011661044328147518,0.009805277340339869,0.00609810643723141
1981-07-27,0.0077317938517615925,0.0,0.01698966913464206,0.004039773379261868
1981-07-28,-0.0025571106473586402,0.002882444978230536,0.004772998413098639,0.004023992517068198
1981-07-29,-0.030769823298802512,0.008620493010374375,-0.007125833979184537,0.010020487104295261
1981-07-30,0.002646115300869001,-0.011396410700693638,0.004784999398343537,-0.005952270534715032
1981-07-31,0.0,0.0,-0.004762212215756456,-0.0059883816733902195
1981-08-03,-0.03430154030700294,0.002882444978230536,-0.023923950632785518,-0.018071486115337154
1981-08-04,0.013661688974600628,0.0,-0.009803371552713047,0.0020447903479643426
1981-08-05,0.0,0.00287321863897394,0.004950094278058703,0.004081055423561075
1981-08-06,0.002695320318426342,0.0,-0.002462197429212165,-0.01219477871484842
1981-08-07,0.008064105468875926,0.0,-0.004938469520825883,-0.014403466569149703
1981-08-10,0.0,0.014327021263964346,-0.012407266719726029,0.01878855063987328
1981-08-11,0.0026668092958574974,0.008474691338467899,-0.027637908856740556,0.016393731015956314
1981-08-12,0.005319195596134696,0.0,0.012919726773794826,-0.006048276912662853
1981-08-13,-0.002645643643580886,0.01960773313858377,0.012754812506109658,0.006085081168606621
1981-08-14,0.0,0.008242270245666594,0.010075732638947121,0.008064803898381712
